status,message,real_stock_id,item_id,item_code,item_name,current_quantity,reserved_quantity,parent_available,pickable_available,missing_pickable_qty,patch_lot_id,patch_lot_location_id,pickable_current,missing_current_qty,patch_lot_current_before,patch_lot_reserved_before,patch_qty
skipped,"no active NULL/NULL pickable lot",52125,155487,155487,　モエ＆ＣＨ　アイスアンペリアル７５０ｍｌ,3,0,3,0,3,,,0,3,,,3
updated,,42045,411006,411006,　ドラフターズ専用　ミニガス１２ｇ,14,0,14,12,2,41739,6,12,2,12,0,2
updated,,41754,123874,123874,　２５°本格芋焼酎　さつま響ペット５Ｌ（芋）,4,0,4,2,2,41448,6,2,2,2,0,2
updated,,26608,114127,114127,　松竹梅天（てん）パック３Ｌ,13,0,13,11,2,26492,6,11,2,7,0,2
skipped,"no active NULL/NULL pickable lot",52122,158372,158372,　コノスル　カベルネソービニヨン　３７５ｍｌ,2,0,2,0,2,,,0,2,,,2
skipped,"no active NULL/NULL pickable lot",52124,155514,155514,　　ドンペリニョン　ロゼ　ギフトボックス　７５０ｍｌ,2,0,2,0,2,,,0,2,,,2
updated,,42071,450034,450034,　ＬＩＮＥ１００円クーポン,5,0,5,4,1,41765,6,4,1,4,0,1
updated,,39776,123138,123138,　２５°限定　喜界島１．８Ｌ（黒糖）,2,0,2,1,1,39497,6,1,1,1,0,1
updated,,38227,155362,155362,　ヴーヴクリコ　イエローラベル　ブリュット　３７５ｍｌ　正規,2,0,2,1,1,37972,6,1,1,1,0,1
updated,,38222,155342,155342,　ヴーヴクリコ　ホワイトラベル　ドゥミセック　３７５ｍｌ　正規,2,0,2,1,1,37967,6,1,1,1,0,1
updated,,38221,155340,155340,　ヴーヴクリコ　イエローラベル　ブリュット　７５０ｍｌ正規,2,0,2,1,1,37966,6,1,1,1,0,1
updated,,49696,171193,171193,　アサヒ　樽ハイ倶楽部　プレーン　１０Ｌ,3,0,3,2,1,49271,6,2,1,1,0,1
updated,,34765,122390,122390,　２５°黒麹仕込み　黒力４Ｌ（芋）,2,0,2,1,1,34591,6,1,1,1,0,1
skipped,"no active NULL/NULL pickable lot",52123,155021,155021,　ドンペリニョン　ロゼ　箱無し　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
skipped,"no active NULL/NULL pickable lot",52126,172002,172002,　ゴディバ　ホワイトチョコレートリキュール　７５０ｍｌ,1,0,1,0,1,,,0,1,,,1
updated,,20807,112838,112838,　花垣純米　超辛口７２０ｍｌ,4,0,4,3,1,20807,6,3,1,2,0,1
